model,assembly_id,component_index,trajectory_type,n_candidates,true_best_quality,true_best_source,predicted_best_predicted_quality,predicted_best_actual_quality,predicted_best_source,true_rank_of_predicted_best,exact_best_hit,top3_hit,top5_hit,absolute_regret,relative_regret_percent,zero_actual_quality,selected_beats_zero,true_best_beats_zero,selected_improvement_vs_zero_percent,rank_correlation,candidate_quality_range,best_to_second_quality_gap
scalar_rf,210,5,partial,21,0.3000971186783484,local_informed,0.428405667728343,0.3976421616365762,informed,3,False,True,True,0.0975450429582278,32.504491675169675,0.657831809912319,True,True,39.552609702839234,0.9935064935064933,11.013007273654845,0.09608079957847482
scalar_rf,210,5,random_feasible,21,0.671096188204809,local_informed,1.2988700454438953,0.671096188204809,local_informed,1,True,True,True,0.0,0.0,6.466069514025173,True,True,89.6212654882665,0.9831168831168832,11.830862734566375,0.6667842307107479
scalar_rf,211,1,zero,21,0.0507126281011912,informed,0.04983617701986,0.0507126281011912,informed,1,True,True,True,0.0,0.0,0.1770899888435635,True,True,71.36335688292952,0.9987012987012988,11.191464798142057,0.1263773607423723
scalar_rf,211,1,heuristic,21,0.0507126281011912,informed,0.04983617701986,0.0507126281011912,informed,1,True,True,True,0.0,0.0,0.1770899888435635,True,True,71.36335688292952,0.9922077922077923,11.372436582880903,0.1263773607423723
scalar_rf,211,1,partial,21,0.0507126281011912,informed,0.04983617701986,0.0507126281011912,informed,1,True,True,True,0.0,0.0,0.1770899888435635,True,True,71.36335688292952,1.0,11.18750150355945,0.1263773607423723
scalar_rf,211,1,random_feasible,21,0.0507126281011912,informed,0.04983617701986,0.0507126281011912,informed,1,True,True,True,0.0,0.0,0.1770899888435635,True,True,71.36335688292952,0.996103896103896,11.191464798142057,0.1263773607423723
scalar_rf,211,2,zero,21,0.1034412717825594,informed,0.1205886930400426,0.1034412717825594,informed,1,True,True,True,0.0,0.0,0.2185505627418563,True,True,52.66940954769339,0.9987012987012988,11.345702879309165,0.11510929095929691
scalar_rf,211,2,heuristic,21,0.0507126281011912,informed,0.0475083298111987,0.0507126281011912,informed,1,True,True,True,0.0,0.0,0.074943825816258,True,True,32.33248029594212,0.9974025974025975,11.429245729190452,0.0242311977150668
scalar_rf,211,2,partial,21,0.0718060137685487,informed,0.0992668017869965,0.0718060137685487,informed,1,True,True,True,0.0,0.0,0.1445185961183607,True,True,50.31365118594179,0.9974025974025975,11.332944869808427,0.058749958379502004
scalar_rf,211,2,random_feasible,21,0.4081594520419663,moderate_random,0.8679102175939766,0.5177064357991944,local_informed,3,False,True,True,0.1095469837572281,26.839261766248317,3.289600839635734,True,True,84.26233269515697,0.9909090909090909,13.884391274206857,0.049612880150412375
scalar_rf,211,3,zero,21,0.19910166187522,informed,0.2331460319904006,0.2581509150953808,zero,2,False,True,True,0.0590492532201608,29.657840453972632,0.2581509150953808,False,True,0.0,0.996103896103896,10.912708938719138,0.0590492532201608
scalar_rf,211,3,heuristic,21,0.099554119315331,zero,0.1145197449795831,0.099554119315331,zero,1,True,True,True,0.0,0.0,0.099554119315331,False,False,0.0,0.9987012987012988,11.752225966501298,0.015485800017324108
scalar_rf,211,3,partial,21,0.1453819209642924,informed,0.1584453066104678,0.1496335133603052,zero,2,False,True,True,0.004251592396012804,2.924429920730686,0.1496335133603052,False,True,0.0,0.9974025974025975,11.08153996686594,0.004251592396012804
scalar_rf,211,3,random_feasible,21,0.1899055542420705,moderate_random,0.5203738539806773,0.4341284279031116,local_informed,2,False,True,True,0.24422287366104112,128.60228055769917,1.098547182380399,True,True,60.481585600864605,0.9922077922077923,12.11492936887558,0.24422287366104112
scalar_rf,211,4,zero,21,0.1279909376095899,local_informed,0.1881869819340333,0.1641080115220106,informed,2,False,True,True,0.036117073912420694,28.21846185906413,0.5658914256007437,True,True,71.00008869231488,0.9896103896103896,11.347618886051322,0.036117073912420694
scalar_rf,211,4,heuristic,21,0.1001229962281719,informed,0.1035053860552906,0.1001229962281719,informed,1,True,True,True,0.0,0.0,0.4114461232149005,True,True,75.66558764830623,0.9948051948051948,10.926687880048863,0.23812335705074789
scalar_rf,211,4,partial,21,0.1160813249097702,informed,0.1412741740217345,0.1160813249097702,informed,1,True,True,True,0.0,0.0,0.4509391436187793,True,True,74.25787347307677,0.9948051948051948,11.086273422443826,0.3348578187090091
scalar_rf,211,4,random_feasible,21,0.3712536586307924,local_informed,0.6113377093006421,0.3712536586307924,local_informed,1,True,True,True,0.0,0.0,4.1707709959748405,True,True,91.09868034017967,0.9792207792207792,14.990674142846114,1.6084403118542292
scalar_rf,211,5,zero,21,0.3277351205269598,informed,0.3361482422379306,0.3277351205269598,informed,1,True,True,True,0.0,0.0,0.7271441391842363,True,True,54.9284518892448,0.9948051948051948,10.553882364952104,0.021621482003593873
scalar_rf,211,5,heuristic,21,0.1135353122009235,informed,0.1010053492799667,0.1135353122009235,informed,1,True,True,True,0.0,0.0,0.2424377432247573,True,True,53.16929175682515,1.0,11.313633163285047,0.1289024310238338
scalar_rf,211,5,partial,21,0.1426563458579592,local_informed,0.198846357942671,0.1856906026852236,informed,2,False,True,True,0.04303425682726442,30.16638101056716,0.4375269121447658,True,True,57.55904436255943,0.996103896103896,10.877483863947896,0.04303425682726442
scalar_rf,211,5,random_feasible,21,1.907686116898841,local_informed,2.449158460713175,2.342335221977644,local_informed,4,False,False,True,0.43464910507880306,22.784099607820924,6.163102069423352,True,True,61.99421662025462,0.9753246753246754,15.561441089181873,0.3430814459010716
scalar_rf,214,1,zero,21,0.0202655670972638,informed,0.0182720247523726,0.0202655670972638,informed,1,True,True,True,0.0,0.0,0.0234841486882813,True,True,13.705336453705847,0.9974025974025975,11.327706114626853,0.0032185815910175004
scalar_rf,214,1,heuristic,21,0.0202655670972638,informed,0.0182720247523726,0.0202655670972638,informed,1,True,True,True,0.0,0.0,0.0234841486882813,True,True,13.705336453705847,0.9935064935064933,11.636175044847318,0.0032185815910175004
scalar_rf,214,1,partial,21,0.0202655670972638,informed,0.0182720247523726,0.0202655670972638,informed,1,True,True,True,0.0,0.0,0.0234841486882813,True,True,13.705336453705847,0.996103896103896,11.327706114626853,0.0032185815910175004
scalar_rf,214,1,random_feasible,21,0.0202655670972638,informed,0.0182720247523726,0.0202655670972638,informed,1,True,True,True,0.0,0.0,0.0234841486882813,True,True,13.705336453705847,0.9935064935064933,11.291774653507295,0.0032185815910175004
scalar_rf,214,2,zero,21,0.0711084621360981,informed,0.0950327050172859,0.0711084621360981,informed,1,True,True,True,0.0,0.0,0.1540003031529263,True,True,53.82576483275779,0.9987012987012988,11.331819805611378,0.08289184101682819
scalar_rf,214,2,heuristic,21,0.0631891265055821,informed,0.0769530362909246,0.0631891265055821,informed,1,True,True,True,0.0,0.0,0.1851757488222972,True,True,65.87613285894085,0.9974025974025975,11.355577276699815,0.0860288543698023
scalar_rf,214,2,partial,21,0.0669337994900955,informed,0.0801481634846284,0.0669337994900955,informed,1,True,True,True,0.0,0.0,0.169571352747691,True,True,60.52764903651633,0.9922077922077923,11.186161414378274,0.1026375532575955
scalar_rf,214,2,random_feasible,21,0.125260112350088,local_informed,0.532526077637034,0.125260112350088,local_informed,1,True,True,True,0.0,0.0,1.3952615904172845,True,True,91.02246394436858,0.9922077922077923,12.597365116169412,0.2185651969283206
scalar_rf,214,3,zero,21,0.0891065025526609,informed,0.1017879987767343,0.0891065025526609,informed,1,True,True,True,0.0,0.0,0.2889950067967289,True,True,69.16676743299722,0.9909090909090909,11.25733291793128,0.03494805707604781
scalar_rf,214,3,heuristic,21,0.0722654242737057,informed,0.0641530233127366,0.0722654242737057,informed,1,True,True,True,0.0,0.0,0.1672861254359322,True,True,56.80130430100603,1.0,11.21281070244604,0.09502070116222648
scalar_rf,214,3,partial,21,0.0716916575532337,informed,0.0800581102384687,0.0716916575532337,informed,1,True,True,True,0.0,0.0,0.2319477856092731,True,True,69.09146713131305,0.9987012987012988,11.383069052785842,0.1602561280560394
scalar_rf,214,3,random_feasible,21,0.4533921434269012,broad_random,0.4805143177671561,0.6084239669188128,local_informed,3,False,True,True,0.15503182349191164,34.19376046530609,3.198810656857933,True,True,80.97968175720523,0.9818181818181818,14.072387613784114,0.03305689168449977
scalar_rf,214,4,zero,21,0.1397283596063967,local_informed,0.3345749361983588,0.1667643270138045,informed,2,False,True,True,0.027035967407407796,19.34894783247001,1.3196912546599535,True,True,87.36338318338143,0.9701298701298702,9.993530211871114,0.027035967407407796
