assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success
100011,2,0.1711984394183364,0.01517975241825131,0.0189995512305938,1.7146031103761352e-17,-0.017265248288911,-2.0491421059976034e-17,0.014387706907425834,True
100011,3,0.26349581486912155,0.06548729164629266,0.0525436956415725,-9.576001969802381e-18,-0.006769966952145191,2.2876665839444144e-17,0.00564163912678766,True
100011,4,0.3456566411741116,0.11271572784630142,0.0852265061883726,-0.11251655341949049,0.000819221387679506,-1.7377727945869226e-17,0.04500662136779619,True
100011,5,0.335734328085826,0.11107662280048677,0.0858503490022155,0.019809736188579497,0.0,-0.019444274916254004,0.019444274916254004,True
100012,1,0.06615865042627014,0.020637806197150374,0.0661586504262701,-0.045423516198002854,7.951386703658792e-16,-0.09142985374596382,0.09142985374596382,True
100012,2,0.23149720948734903,0.05024825792447755,0.0621272834143587,0.2583735247459749,0.011152751621248033,7.554178636792752e-17,0.10334940989838996,True
100012,3,0.29692256042597787,0.17234099999187485,0.2102783220815916,-0.29047878464307303,0.008706981130794897,-0.14688835568948594,0.14688835568948594,True
100012,4,0.3689673515243596,0.29136567612194575,0.2557807402848544,-7.976013409721157e-18,0.005464404005884337,9.170995126511761e-17,0.004553670004903615,True
100012,5,0.39232203756967876,0.2899658110917173,0.2783814258308629,0.014758813178971188,0.0,-0.09526088760354975,0.09526088760354975,True
100013,1,0.10681966444481056,0.03566752726656719,0.1068196644448105,-0.07850371725846615,0.0,-0.14049052601216355,0.14049052601216355,True
100013,2,0.15030330716103044,0.03566752726656719,0.0697391784280697,-3.3862683773403254e-17,0.007558966354809798,2.211772431870429e-17,0.006299138629008165,True
100013,3,0.13756217192594503,0.020253106103229005,0.0555731133745151,0.04264848322852823,0.0,-0.034095270498420385,0.034095270498420385,True
100013,4,0.17417774566740232,0.044360146969944086,0.1025228036202572,-0.05700695800455938,4.969616689786745e-17,-0.004190710748079025,0.022802783201823752,True
