assembly_id,batch_condition,zero_final_quality,random_final_quality,old_bo_final_quality,safe_bo_final_quality,safe_improvement_vs_zero_percent,safe_improvement_vs_random_percent,safe_improvement_vs_old_bo_percent,safe_final_mean_gap,safe_final_max_gap,safe_final_parallelism,safe_final_rms
801,high_variation,0.8160125292989422,3.2211044383489607,0.268854752633557,1.412392055523498,-73.08460407304297,56.15193227800317,-425.3364657639349,1.138511678135354,2.635265233806847,0.48735209968522475,1.3405335203527022
815,high_variation,0.4622371126590973,1.0244691655385867,1.9655704727652716,2.699345415531661,-483.97418588983896,-163.4872289311464,-37.33139833618252,3.290850615125622,4.063320133448974,0.5354704175859459,3.324530656834991
833,high_variation,0.4873264490275749,1.636754759724642,2.546623734621353,1.5506768694644437,-218.2008431019307,5.259058496624102,39.10852049389984,1.3417323885227603,2.631618841337013,0.6978561638277753,1.4931465135817914
836,disturbed,1.5647982543632877,1.4840860101222113,1.3228851456013215,0.8386313441178289,46.40642384541349,43.49172902392838,36.605883972139814,0.3939379188721806,1.1580077071707935,1.07455061151703,0.5068247284982774
839,disturbed,1.2400377650806644,2.132861563374105,0.2611170976369646,0.48505476366741646,60.883871658871314,77.25802874425293,-85.761395196647,0.46095370918513606,0.8175007474885542,0.17864454001302965,0.4792506466140049
845,disturbed,1.6751329111465605,1.1814913161059473,0.9001960493226168,2.0009378658746737,-19.44949875679494,-69.35696763896017,-122.27801014905005,1.2566203701702647,2.8322404170201465,2.0714810174682317,1.5283532447708097
858,disturbed,1.133310984817886,2.729332901820458,0.7308752190041027,0.5504170369556873,51.43283314736996,79.83327586793972,24.69069649047745,0.31465654309455265,0.5555266173012666,0.8469606363819466,0.3527389792235764
876,disturbed,0.5761889600003801,2.437342990171325,1.466533882979227,1.3588736135848105,-135.8381898854699,44.247747688178556,7.341137538241345,1.4040858567183563,2.2390671325459963,0.3925052845345285,1.4817613144514616
885,disturbed,1.7499574695439917,3.006388653402887,0.9814840136665202,0.7212689895675694,58.7836274812142,76.00879085439684,26.512405752475594,0.5435396169764702,1.0579537182964551,0.6033963928999015,0.5980207111572133
888,disturbed,0.4951190835053708,0.5802532353290488,1.071964348295011,1.6886027756355748,-241.04982657515714,-191.01135035946942,-57.524154447985545,0.9942175715041303,2.357877042220501,1.870995941848914,1.2167560896351135
901,disturbed,1.2915393373289914,1.515120411401396,0.6335938549676724,1.4849836793984768,-14.977812636318458,1.9890651446669276,-134.37469725369172,0.7486018146683687,1.9179716604393733,1.9597198785879257,0.9709567328977639
905,disturbed,1.292912986680982,1.3070209769568764,1.2141482612351953,0.7982662706398198,38.25831445246463,38.924754482639216,34.252982430027465,0.7891299773427639,1.4856028568223836,0.09408051428081676,0.8762226610603052
908,disturbed,2.203151813915336,1.2941509061056553,0.8936647180542092,2.7973512431104828,-26.970425979822238,-116.15340451510723,-213.02021738098838,1.4315996283059853,3.6032354197178353,3.6890187188373234,1.8019511305213929
916,disturbed,1.575748078526826,1.0856450799683215,1.4363485985780833,1.2762164216025902,19.008854334397753,-17.55374248459077,11.148559418933282,1.0782406054487796,1.6947452909412257,1.0911471323708328,1.169765129743387
919,disturbed,1.846542656348494,1.063187908387545,0.2546983912206831,0.7700476979322269,58.29786572843203,27.57181568213104,-202.33708750245697,0.4324571386097645,1.2916473328693572,0.6521330278160797,0.5717644814366648
936,disturbed,1.8423608864937704,1.1459822953475336,0.8295805802970116,0.8208464151873585,55.44594866266805,28.371806569801638,1.05284107621301,0.9547585278570527,1.3502405748494573,0.10298084507014893,0.9845243085436067
950,disturbed,1.2105268202186867,2.4921597692974182,0.5937036320357734,0.837292497163669,30.832387752267344,66.40293662232915,-41.028697145180736,0.38706419011347626,1.1139210661188756,1.1184428038617775,0.514640791354302
959,disturbed,1.9577828595753224,1.4638445487343514,0.8772767429112536,1.6634490733037592,15.034036324917533,-13.63563670350018,-89.61508859605502,1.1015767519817081,2.6625250145702184,1.3125367148436098,1.4045752888509853
976,disturbed,0.9276205163565348,1.1904497405468426,0.6064730307637388,0.7585866869392298,18.222303887933425,36.27730250999367,-25.08168516313618,0.5066628942436447,1.5511941246588439,0.24719351158081926,0.6707152779423752
982,disturbed,1.234201074594817,0.988484754543475,1.411127038148805,1.6952084806339356,-37.35269848071274,-71.4956627142779,-20.13152854457416,1.308435901547238,2.9443449056023705,0.8865086567188323,1.5342164147340334
