assembly_id,batch_condition,global_final_quality,global_final_mean_gap,global_final_max_gap,global_final_parallelism,batch_final_quality,batch_final_mean_gap,batch_final_max_gap,batch_final_parallelism,individual_final_quality,individual_final_mean_gap,individual_final_max_gap,individual_final_parallelism
26,normal,0.8490366842961935,0.889136729196675,1.1471034393825437,0.4906538725472125,0.46124858783790396,0.5634418305051082,0.6888342188531276,0.09582286389649575,0.062450354372232064,0.06443148575625934,0.11960623382081637,2.7755575615628914e-17
27,normal,0.7703732738823024,0.3626557757699053,0.8671219312380393,1.1932858142153908,0.40164634890778,0.22109450299102182,0.42600610230938585,0.6068090777716825,0.09989919616598072,0.09078264935125803,0.20571590666859918,2.7755575615628914e-17
28,normal,0.2517563548795396,0.17719145580470122,0.49758659039480674,0.09118734217069675,0.6659649218933499,0.4548231553062949,0.9164076796142084,0.6776640786144049,0.22001250706747855,0.193963289608142,0.4605538727154585,0.0
29,normal,0.4180852544388021,0.1752464827854598,0.5615555144106872,0.5794335589758162,0.32566707127188305,0.31229422260829987,0.6446014934134753,0.007043177467892042,0.17541736491936913,0.15884654427284747,0.3624346078759207,2.7755575615628914e-17
30,normal,0.37887096332523756,0.22244676790584533,0.5832150746826938,0.3668222824407037,0.45656191144793656,0.41652373150342936,0.7366638652557688,0.21965445400300448,0.14070148032651372,0.14639680253548953,0.2678615264578478,0.0
31,normal,1.1121448992564287,0.8202100732849611,1.4547339943989637,1.1355851624751392,0.6430301839842265,0.49451517459339434,0.922497314132431,0.5491084260314308,0.07644088352334087,0.07130819732433893,0.15600826829992703,2.7755575615628914e-17
32,normal,0.8654209864170571,0.8626630120019165,1.3038206477487457,0.42042624654445604,0.9633770246395731,1.1883579106934834,1.4576479919384666,0.16605048989925209,0.13470850982022575,0.13735817156137786,0.260082681909,2.7755575615628914e-17
33,normal,0.7100186279089266,0.7080534526844134,0.9443366327419098,0.47099695379641565,0.340432648221588,0.3823585539928464,0.5084621164345385,0.11547978264729247,0.04668026665363119,0.041810951181780326,0.09690994457494854,0.0
34,normal,0.801840468074458,0.37544336719874594,0.7932658703552262,1.3597382268985825,0.6441826842931268,0.42029937038453924,0.7977434096242125,0.7732614904548745,0.10275068380061099,0.08870063775688795,0.21713099732988583,5.551115123125783e-17
35,normal,0.199537304155767,0.1329655217451729,0.2985654043891844,0.1814507763870088,0.4881093619045764,0.4321453631357394,0.6393903266760405,0.4050259600566995,0.09913688209144214,0.09195507318220905,0.20221157411608104,1.3877787807814457e-17
36,normal,0.5924121648643473,0.37911267860281317,0.8430596212523334,0.6014348013520135,0.19233099161412703,0.1943494627799301,0.35898163481488515,0.014958064908305438,0.18848288300576238,0.19303160055941487,0.3628547480099884,8.326672684688674e-17
37,normal,0.9591415191411348,0.6667090545356142,1.2401774860900296,1.0414540084015789,0.48885368555649356,0.3410141558440475,0.7079408058234967,0.45497727195787036,0.07917107393770167,0.07263302663732342,0.16145557977119263,0.0
