assembly_index,nonlinearity_strength,zero_final_quality,lsq_final_quality,lsq_improvement_percent,lsq_beats_zero,sequence_length
81,0.5,1.627575502906477,0.3399087742674232,79.11563711419691,True,5
82,0.5,2.325246207126198,0.37556798734145336,83.84824857727119,True,5
83,0.5,1.3855407541732971,0.7937436957585285,42.71235303849816,True,5
84,0.5,1.5461693580074072,0.3161320099447802,79.55385622489709,True,5
85,0.5,1.9835039232023415,0.11452337589833132,94.22620875317278,True,5
86,0.5,1.3067443728488748,0.7815904882427023,40.187958373317336,True,5
87,0.5,1.6574965519890743,0.4917147964027929,70.33388722210542,True,5
88,0.5,1.0058212943857001,0.20217628774080906,79.89938283576635,True,5
89,0.5,2.4082948498093115,0.43963344321966824,81.74503245503854,True,5
90,0.5,1.1268929979094635,0.3889015958553299,65.48903963581333,True,5
91,0.5,1.9658195946273176,0.18848855544933857,90.41170634556258,True,5
92,0.5,1.924102588256634,0.2623901698104005,86.36298441611974,True,5
93,0.5,1.627040747713862,0.23016219326216192,85.85393798000693,True,5
94,0.5,1.472380151303706,0.31925630768652435,78.31699188529255,True,5
95,0.5,1.9659393792538469,0.2750282089944803,86.0103413209585,True,5
96,0.5,1.9098949600407447,0.1722555992729866,90.98088623317211,True,5
97,0.5,1.4618569617219486,0.10165328624150588,93.04629051246118,True,5
98,0.5,0.60941343675498,0.28971656912048044,52.45976677784289,True,5
99,0.5,2.31082391820453,0.3299530281086031,85.72141193843228,True,5
100,0.5,0.9130895771338684,0.14798646240458094,83.79277716989156,True,5
101,0.5,1.2394187986918694,0.21582629678936238,82.5864915864473,True,5
102,0.5,2.256751398385948,0.5052529054423703,77.61149474400537,True,5
103,0.5,1.6942463240763108,0.2578716788764686,84.77956391511972,True,5
104,0.5,3.085820277867652,0.30107980878707674,90.24311911660887,True,5
105,0.5,1.3469059582141625,0.1285835248194309,90.45341480336775,True,5
106,0.5,1.017981368197416,0.17623081619961894,82.68820808462551,True,5
107,0.5,2.4188283788940743,0.12964806403118484,94.6400470094343,True,5
108,0.5,1.3831828279835836,0.24415919301459052,82.34801733545753,True,5
109,0.5,0.564170923695219,0.11615165031343909,79.41197508856598,True,5
110,0.5,1.5887403296356226,0.2718497758568024,82.88897368652113,True,5
111,0.5,1.6612116888780253,0.4772445011640986,71.27130128211249,True,5
112,0.5,1.9320909890792373,0.10821688455109758,94.39897576445561,True,5
113,0.5,0.6468458584645594,0.12269421465742567,81.03192390399326,True,5
114,0.5,1.1497324654134713,0.4656261108442986,59.5013514142311,True,5
115,0.5,2.074777784872571,0.1901419470891699,90.83555123466641,True,5
116,0.5,0.5990274662876549,0.25204996118617523,57.92347173190552,True,5
117,0.5,3.198424835605007,0.5977386808841754,81.31146699993941,True,5
118,0.5,0.6767106231478409,0.19636725423537255,70.9820937460779,True,5
119,0.5,2.270697103396868,0.19432196019409864,91.44218927731923,True,5
120,0.5,0.9256812625108929,0.21282956446849086,77.00833179973907,True,5
121,0.5,0.46123011745702147,0.47098542027075185,-2.115061971129716,False,5
122,0.5,1.4279220443011011,0.13146553029765978,90.79322776601536,True,5
123,0.5,0.4818139566956272,0.3880940042353794,19.451481460395478,True,5
124,0.5,1.2213648265257968,0.24731796880312173,79.7506884567305,True,5
125,0.5,2.051573804589561,0.3741702363092864,81.761794995031,True,5
126,0.5,2.8470049438381357,0.17058015370485907,94.00843493180258,True,5
127,0.5,1.0434407689403422,0.21958908273108735,78.9552901067792,True,5
128,0.5,1.8541076560494414,0.5291928551663487,71.45835337879446,True,5
129,0.5,1.5675778265825075,0.4739180862093285,69.76749235841628,True,5
130,0.5,1.0324264088987885,0.1849945761967741,82.0815726329498,True,5
131,0.5,3.531159987477199,0.5674492896303498,83.93022996288089,True,5
132,0.5,0.7029265793497251,0.4609992246024732,34.417158470669584,True,5
133,0.5,1.4319844946861195,0.4395919315329052,69.30190702733408,True,5
134,0.5,1.235158814430201,0.38804630510640087,68.58328657230908,True,5
135,0.5,1.058843216136451,0.1683431864726925,84.10121688393586,True,5
136,0.5,1.40016829136479,0.5355667571609835,61.7498296123426,True,5
137,0.5,1.6929028465974199,0.2873338915646501,83.02714818265176,True,5
138,0.5,1.0747891383442025,0.3056217357015619,71.56449346218773,True,5
139,0.5,2.4903635258849754,0.23852982192800634,90.42188742933655,True,5
140,0.5,1.8151717742996192,0.23177103081042438,87.23145467046209,True,5
141,0.5,1.8197765660646266,0.1291757186839472,92.9015615931742,True,5
142,0.5,0.9798588391392057,0.17648499957868585,81.98873220006611,True,5
143,0.5,0.44038849262565893,0.3270327059259822,25.739952019144138,True,5
144,0.5,1.2200437319581283,0.29009172090208135,76.22284240282977,True,5
145,0.5,0.8282545096754171,0.16042767936777189,80.63063013920183,True,5
146,0.5,0.8089568101091583,0.3649842031812284,54.88211501279303,True,5
147,0.5,2.337437011520876,0.3990349073978212,82.92852789482505,True,5
148,0.5,2.1167402483806006,0.2018656929436066,90.4633696506672,True,5
149,0.5,1.1770671887045037,0.16783596832931305,85.74117349120608,True,5
150,0.5,1.2013122979071182,0.15716257434180528,86.91742566728001,True,5
1,0.75,1.6155620654819145,0.16207212808568952,89.96806550806551,True,5
2,0.75,0.9989476143983692,0.19393926835191466,80.58564177374633,True,5
3,0.75,1.368388551486753,0.178002078362796,86.99184685742972,True,5
4,0.75,0.926680773690706,0.16939903857953545,81.71980649767156,True,5
5,0.75,0.8623929212203131,0.12852576087015627,85.09661226250695,True,5
6,0.75,0.9812027761442903,0.42909317781155576,56.268654324673896,True,5
7,0.75,0.5997890062145773,0.11312990387966329,81.1383832135145,True,5
8,0.75,2.217286551940508,0.2610654470188972,88.22590400909526,True,5
9,0.75,2.664022172790105,0.3458746496507534,87.01682541596456,True,5
10,0.75,2.738189061420247,0.3997928148575211,85.39937141337654,True,5
11,0.75,0.8815952645656071,0.19198959221007728,78.22247918894196,True,5
12,0.75,1.820578553798085,0.44956636494577085,75.3064011433131,True,5
13,0.75,2.873348663221216,0.15336348838607103,94.66255208255374,True,5
14,0.75,1.8466715530241218,0.2037964412912368,88.9641208282275,True,5
15,0.75,0.6127706216807108,0.30042960239825744,50.97193113236444,True,5
16,0.75,2.5447963620398433,0.5438329887001597,78.62960680027705,True,5
17,0.75,1.176584490424398,0.42343440017231876,64.01156027311013,True,5
18,0.75,2.380122395647919,0.42052423844545306,82.33182296782776,True,5
19,0.75,2.1032599338816875,0.4495357090676523,78.62671646875296,True,5
20,0.75,1.2712598361868024,0.2478498423284492,80.50360474913725,True,5
21,0.75,1.7820554203929846,0.15574375138558924,91.26044287942268,True,5
22,0.75,1.2605341083754042,0.5415370083148885,57.03908329677571,True,5
23,0.75,0.7989919909831531,0.36617426239208073,54.17047147850552,True,5
24,0.75,1.053927929405775,0.15860274882925623,84.95127186555541,True,5
25,0.75,2.3488093800901306,0.28341510559027555,87.93366937339972,True,5
26,0.75,1.8297675947525618,0.3407936853289301,81.37502892136334,True,5
27,0.75,1.0848418893910023,0.15803139101272276,85.43277204188374,True,5
28,0.75,2.6923528111605233,0.5750280175939371,78.64217441301555,True,5
29,0.75,1.1347668081798,0.5610889005067288,50.554695778709615,True,5
30,0.75,1.538800037734795,0.2745426335432143,82.15865435333903,True,5
31,0.75,0.9446979888117288,0.34768474930551685,63.196200963352766,True,5
32,0.75,1.9356279022057263,0.08883456702113858,95.41055556597898,True,5
33,0.75,2.2402829562161837,0.333917422667632,85.09485501636742,True,5
34,0.75,0.7442225272495094,0.4163169218901432,44.0601558476383,True,5
35,0.75,1.0053518342352317,0.15369572201470025,84.7122453273668,True,5
36,0.75,1.0783828068556414,0.1937016969240751,82.03776101652879,True,5
37,0.75,0.8494808743701147,0.5557293197160393,34.58012575879245,True,5
38,0.75,0.8944062328161279,0.13579971379004288,84.81677465926597,True,5
39,0.75,0.7056637729307728,0.17305364634032958,75.47647293531865,True,5
40,0.75,2.898456866240764,0.5273801000884848,81.80479736541722,True,5
41,0.75,2.4928804346602886,0.11522179938864684,95.37796527315807,True,5
42,0.75,1.271260517878723,0.17026872173471228,86.60630772842457,True,5
43,0.75,2.754480490816126,0.11765053394230315,95.72875776994724,True,5
44,0.75,2.9947992423768874,0.8319876605218129,72.21891708969821,True,5
45,0.75,1.9187333213626385,0.25221436162696387,86.8551633091019,True,5
46,0.75,2.30175934946019,0.27752740020334415,87.94281425343488,True,5
47,0.75,3.067166025319862,0.3394627519641393,88.93236462709129,True,5
48,0.75,1.5647994279234512,0.27548496402786815,82.39487060693476,True,5
49,0.75,1.3100332298872566,0.1813715288805092,86.15519631543101,True,5
50,0.75,1.2484407502482293,0.21324457776222325,82.9191271015606,True,5
51,0.75,1.3209771518861586,0.1810004569151742,86.29798731516799,True,5
52,0.75,1.5387889252023161,0.231143002435695,84.9789013522238,True,5
53,0.75,1.3199945501194525,0.31158809258839726,76.3947440116173,True,5
54,0.75,1.3179541734287847,0.31350127224461055,76.21303695036627,True,5
55,0.75,1.8141265881846922,0.1050444471601738,94.20964072494596,True,5
56,0.75,0.9599982277117283,0.15847713097598196,83.49193504724155,True,5
57,0.75,2.2711293724386366,0.3242243095132001,85.72409333224982,True,5
58,0.75,2.340630667422512,0.5890812096500695,74.83237240932326,True,5
59,0.75,0.29661207968323755,0.22894145951651626,22.814519300424013,True,5
60,0.75,1.1778648857038152,0.2929898424167328,75.12534366438294,True,5
61,0.75,1.4850951088647755,0.5637793086244999,62.03749475308288,True,5
62,0.75,0.9175537778242256,0.2000969099618356,78.19235070490137,True,5
63,0.75,3.638461591981208,0.17683917982287883,95.13972663027104,True,5
64,0.75,1.0458400201126352,0.23298931742432563,77.722279417149,True,5
65,0.75,1.884253046203329,0.3071817533611809,83.6974256732589,True,5
66,0.75,0.6653818879961019,0.19027605393023836,71.40348161515435,True,5
67,0.75,1.1547710716131672,0.2284696161546771,80.21515937046166,True,5
68,0.75,0.4463806198436404,0.10242953850787367,77.05331863561797,True,5
69,0.75,0.2673908759259186,0.1450535131740014,45.7522577493673,True,5
70,0.75,3.6223743004848883,0.2934821089004993,91.8980733476048,True,5
71,0.75,2.0948043556267715,0.33474008298296415,84.02046080896137,True,5
72,0.75,0.25923195678493094,0.19904997515577633,23.21549487013438,True,5
73,0.75,0.9756931961255049,0.17502545090363578,82.06142549741405,True,5
74,0.75,0.6253581349929025,0.1663955815816736,73.39195378284123,True,5
75,0.75,2.1196300665041017,0.19046518086408143,91.01422536536222,True,5
76,0.75,2.902687869025392,0.3361960373114298,88.41776820377483,True,5
77,0.75,3.008894186973267,0.2185155758066272,92.73767828883214,True,5
78,0.75,3.219451643154607,0.17918147371904136,94.43441015490858,True,5
79,0.75,3.2367899909360554,0.1647276661352123,94.91077065251383,True,5
80,0.75,1.3454596876528822,0.7112593123542654,47.13633422975028,True,5
81,0.75,1.627575502906477,0.338198039671161,79.22074649887413,True,5
82,0.75,2.325246207126198,0.36488592049852964,84.30764366456071,True,5
83,0.75,1.3855407541732971,0.780275946394256,43.68437420234391,True,5
84,0.75,1.5461693580074072,0.3168430697449711,79.50786774397754,True,5
85,0.75,1.9835039232023415,0.12303982457258347,93.79684490999456,True,5
86,0.75,1.3067443728488748,0.8003137842957216,38.75513827154027,True,5
87,0.75,1.6574965519890743,0.49779203661144794,69.96723546639818,True,5
88,0.75,1.0058212943857001,0.2040316029555654,79.71492509708926,True,5
89,0.75,2.4082948498093115,0.45077354650324464,81.28246022122512,True,5
90,0.75,1.1268929979094635,0.38002278508135595,66.27694148545169,True,5
91,0.75,1.9658195946273176,0.18541219612896384,90.56819879933516,True,5
92,0.75,1.924102588256634,0.274902672118348,85.71268113269218,True,5
93,0.75,1.627040747713862,0.2352550193128729,85.54092639391932,True,5
94,0.75,1.472380151303706,0.30878736942973845,79.02801330510158,True,5
95,0.75,1.9659393792538469,0.26980925351162804,86.27581011098971,True,5
96,0.75,1.9098949600407447,0.17485963900776777,90.84454157604367,True,5
97,0.75,1.4618569617219486,0.10322661740252884,92.93866499216611,True,5
98,0.75,0.60941343675498,0.29666730034852157,51.319205902609724,True,5
99,0.75,2.31082391820453,0.32379871259861387,85.98773753171986,True,5
100,0.75,0.9130895771338684,0.17258040640337355,81.09929072401715,True,5
101,0.75,1.2394187986918694,0.21600625647204547,82.57197190328024,True,5
102,0.75,2.256751398385948,0.4838143374286791,78.56146947445306,True,5
103,0.75,1.6942463240763108,0.27704764412700217,83.64773526788991,True,5
104,0.75,3.085820277867652,0.3222294838743303,89.55773652194041,True,5
105,0.75,1.3469059582141625,0.12696209441841613,90.57379666010588,True,5
106,0.75,1.017981368197416,0.19041917993315252,81.29443368199007,True,5
107,0.75,2.4188283788940743,0.14170203782287882,94.14170765237725,True,5
108,0.75,1.3831828279835836,0.26326938196433874,80.96640757548045,True,5
109,0.75,0.564170923695219,0.13084430513081552,76.80768369383367,True,5
110,0.75,1.5887403296356226,0.26852823329816355,83.098041367166,True,5
111,0.75,1.6612116888780253,0.4666505718288727,71.9090243011686,True,5
112,0.75,1.9320909890792373,0.13175174364239625,93.18087272353647,True,5
113,0.75,0.6468458584645594,0.12411357181050384,80.81249648793971,True,5
114,0.75,1.1497324654134713,0.44883545436317235,60.961748244470044,True,5
115,0.75,2.074777784872571,0.2076240036132702,89.99295225122039,True,5
116,0.75,0.5990274662876549,0.2487487378863433,58.47456888280756,True,5
117,0.75,3.198424835605007,0.5819223289319184,81.80597141274252,True,5
118,0.75,0.6767106231478409,0.19648775234631638,70.96428730018773,True,5
119,0.75,2.270697103396868,0.1878210925126746,91.72848319435904,True,5
120,0.75,0.9256812625108929,0.20597776649704277,77.74852156579988,True,5
121,0.75,0.46123011745702147,0.47313429122210515,-2.5809619351652464,False,5
122,0.75,1.4279220443011011,0.13202734884319767,90.75388258272748,True,5
123,0.75,0.4818139566956272,0.3813473052757502,20.85175201417921,True,5
124,0.75,1.2213648265257968,0.24605900259081598,79.85376709342964,True,5
125,0.75,2.051573804589561,0.36238015512273114,82.33647971561867,True,5
126,0.75,2.8470049438381357,0.16889014824658005,94.06779575103603,True,5
127,0.75,1.0434407689403422,0.23390934975140829,77.58288187369246,True,5
128,0.75,1.8541076560494414,0.5230020300372388,71.79225120338467,True,5
129,0.75,1.5675778265825075,0.4698396658871897,70.02766574521586,True,5
130,0.75,1.0324264088987885,0.18656958551776848,81.92901848406143,True,5
131,0.75,3.531159987477199,0.5828813458038569,83.49320484285703,True,5
132,0.75,0.7029265793497251,0.4610991238238813,34.40294657082928,True,5
133,0.75,1.4319844946861195,0.4297725643905402,69.98762444807454,True,5
134,0.75,1.235158814430201,0.36997210629237215,70.04659627814368,True,5
135,0.75,1.058843216136451,0.17651651817062405,83.32930546462728,True,5
136,0.75,1.40016829136479,0.5218936751361717,62.726360941407634,True,5
137,0.75,1.6929028465974199,0.2785606643703932,83.5453838990067,True,5
138,0.75,1.0747891383442025,0.3008145067534346,72.01176528292208,True,5
139,0.75,2.4903635258849754,0.2537196295723574,89.8119440420974,True,5
140,0.75,1.8151717742996192,0.24078594168124667,86.73481236925063,True,5
141,0.75,1.8197765660646266,0.13668358591165963,92.48899076619907,True,5
142,0.75,0.9798588391392057,0.19051739605013146,80.55664872937221,True,5
143,0.75,0.44038849262565893,0.32963602578181395,25.148810356856284,True,5
144,0.75,1.2200437319581283,0.3065662885235739,74.8725164112318,True,5
145,0.75,0.8282545096754171,0.16387744658299233,80.21411961315927,True,5
146,0.75,0.8089568101091583,0.35557208554340375,56.045603288088536,True,5
147,0.75,2.337437011520876,0.41036249655032525,82.4439120914185,True,5
148,0.75,2.1167402483806006,0.1978675795207244,90.65225033293046,True,5
149,0.75,1.1770671887045037,0.19470216605548407,83.45870414842028,True,5
150,0.75,1.2013122979071182,0.17572859935109095,85.37194702349765,True,5
1,1.0,1.6155620654819145,0.1805846556418644,88.82217777328185,True,5
2,1.0,0.9989476143983692,0.20544370786897237,79.43398583591355,True,5
3,1.0,1.368388551486753,0.1669888748471457,87.79667699896258,True,5
4,1.0,0.926680773690706,0.18583348582207404,79.94633199500275,True,5
5,1.0,0.8623929212203131,0.13206409208913097,84.68632002425808,True,5
6,1.0,0.9812027761442903,0.4289433088798743,56.283928326676865,True,5
7,1.0,0.5997890062145773,0.12929092516671722,78.44393214495453,True,5
8,1.0,2.217286551940508,0.25955544447950585,88.29400538002858,True,5
9,1.0,2.664022172790105,0.32932353724807406,87.63810824805695,True,5
10,1.0,2.738189061420247,0.4159295423681035,84.81005025444193,True,5
11,1.0,0.8815952645656071,0.19040479746794622,78.40224362346531,True,5
12,1.0,1.820578553798085,0.46727372246640764,74.33377859518434,True,5
13,1.0,2.873348663221216,0.16723830713365562,94.1796723358254,True,5
14,1.0,1.8466715530241218,0.21842255467154056,88.17209512358328,True,5
15,1.0,0.6127706216807108,0.30100562061058495,50.87792887573739,True,5
16,1.0,2.5447963620398433,0.541864428792952,78.70696308451936,True,5
17,1.0,1.176584490424398,0.4216154236158764,64.16615831271086,True,5
18,1.0,2.380122395647919,0.41725686781586463,82.46910038833198,True,5
19,1.0,2.1032599338816875,0.44845487233187886,78.6781051116098,True,5
20,1.0,1.2712598361868024,0.25364675415012167,80.0476073474526,True,5
21,1.0,1.7820554203929846,0.1677191024702441,90.58844632153708,True,5
22,1.0,1.2605341083754042,0.5727044494180907,54.566524966452434,True,5
23,1.0,0.7989919909831531,0.3658357067311251,54.2128443263909,True,5
24,1.0,1.053927929405775,0.1621517542815689,84.61453105498464,True,5
25,1.0,2.3488093800901306,0.2819522651529447,87.99594945665086,True,5
26,1.0,1.8297675947525618,0.3434175441008459,81.2316304493694,True,5
27,1.0,1.0848418893910023,0.1590341808265587,85.34033554734545,True,5
28,1.0,2.6923528111605233,0.5977305293846302,77.79895239186791,True,5
29,1.0,1.1347668081798,0.5663457674982361,50.091440513080244,True,5
30,1.0,1.538800037734795,0.2978999103507999,80.6407653336605,True,5
31,1.0,0.9446979888117288,0.33295243926532503,64.75567396050846,True,5
32,1.0,1.9356279022057263,0.08600772727124856,95.55659808513613,True,5
33,1.0,2.2402829562161837,0.3405350822290565,84.79946110002922,True,5
34,1.0,0.7442225272495094,0.4256462469514765,42.806589243599504,True,5
35,1.0,1.0053518342352317,0.15864116066018336,84.22033409021815,True,5
36,1.0,1.0783828068556414,0.21123708500807012,80.41167907489204,True,5
37,1.0,0.8494808743701147,0.5663797919199115,33.32636331101875,True,5
38,1.0,0.8944062328161279,0.1309293737685057,85.36130798683486,True,5
39,1.0,0.7056637729307728,0.19231450446764195,72.7470061742126,True,5
40,1.0,2.898456866240764,0.5396776255194056,81.38051899943036,True,5
41,1.0,2.4928804346602886,0.11734344845469291,95.29285693677147,True,5
42,1.0,1.271260517878723,0.17064109840918226,86.57701580365912,True,5
43,1.0,2.754480490816126,0.14255960547637472,94.82444671684222,True,5
44,1.0,2.9947992423768874,0.8271718667755514,72.37972231757851,True,5
45,1.0,1.9187333213626385,0.2534379314061451,86.7913936457746,True,5
46,1.0,2.30175934946019,0.26694720734195804,88.40247103136292,True,5
47,1.0,3.067166025319862,0.33931752173915974,88.93709962427698,True,5
48,1.0,1.5647994279234512,0.28628877375957584,81.70444284099132,True,5
49,1.0,1.3100332298872566,0.1953325256904354,85.08949840094927,True,5
50,1.0,1.2484407502482293,0.23054082951406413,81.53369877839815,True,5
51,1.0,1.3209771518861586,0.18124300185706618,86.279626290411,True,5
52,1.0,1.5387889252023161,0.2195825929074275,85.73016810095918,True,5
53,1.0,1.3199945501194525,0.32704638563417415,75.22365637005258,True,5
54,1.0,1.3179541734287847,0.3221659963062842,75.55559951920496,True,5
55,1.0,1.8141265881846922,0.11504128739456948,93.65858545132258,True,5
56,1.0,0.9599982277117283,0.15725178841421247,83.61957513306653,True,5
57,1.0,2.2711293724386366,0.3404068886658505,85.01155888357268,True,5
58,1.0,2.340630667422512,0.5992334612761234,74.39863240209547,True,5
59,1.0,0.29661207968323755,0.2566734342739079,13.464942308479667,True,5
60,1.0,1.1778648857038152,0.3017711595761905,74.37981527092798,True,5
61,1.0,1.4850951088647755,0.561716351232067,62.17640554607646,True,5
62,1.0,0.9175537778242256,0.2138051016351342,76.69835743664798,True,5
63,1.0,3.638461591981208,0.1796884291731522,95.06141745266278,True,5
64,1.0,1.0458400201126352,0.25932183138474096,75.20444557506869,True,5
65,1.0,1.884253046203329,0.30720817408570333,83.69602348767796,True,5
66,1.0,0.6653818879961019,0.1972585124721078,70.3540904808543,True,5
67,1.0,1.1547710716131672,0.2406115895811988,79.163697853543,True,5
68,1.0,0.4463806198436404,0.0994709899122455,77.71610471191862,True,5
69,1.0,0.2673908759259186,0.17692725787987157,33.83197640263171,True,5
70,1.0,3.6223743004848883,0.309836269044042,91.44659708405707,True,5
71,1.0,2.0948043556267715,0.3382554473142054,83.85264731736733,True,5
72,1.0,0.25923195678493094,0.2119884277344562,18.224423268027035,True,5
73,1.0,0.9756931961255049,0.18758407413265976,80.77427670116391,True,5
74,1.0,0.6253581349929025,0.16808829768127564,73.12127431057031,True,5
75,1.0,2.1196300665041017,0.21124239946331658,90.03399683739542,True,5
76,1.0,2.902687869025392,0.3608682291333863,87.56779077129806,True,5
77,1.0,3.008894186973267,0.23057620931732262,92.3368455323028,True,5
78,1.0,3.219451643154607,0.19272306495295943,94.01379221325661,True,5
79,1.0,3.2367899909360554,0.16832095380770457,94.79975672567416,True,5
80,1.0,1.3454596876528822,0.7232423252810787,46.24570829448221,True,5
81,1.0,1.627575502906477,0.3387933561152988,79.18416961239025,True,5
82,1.0,2.325246207126198,0.3538574474400238,84.78193636632739,True,5
83,1.0,1.3855407541732971,0.76614310149001,44.70439796286322,True,5
84,1.0,1.5461693580074072,0.31804510416443277,79.43012500426819,True,5
85,1.0,1.9835039232023415,0.13271819514326333,93.30890180801903,True,5
86,1.0,1.3067443728488748,0.8199522981848915,37.252280153517134,True,5
87,1.0,1.6574965519890743,0.5036635640466807,69.61299476356312,True,5
88,1.0,1.0058212943857001,0.20681200514699105,79.43849406436554,True,5
89,1.0,2.4082948498093115,0.4611317748228087,80.85235390262446,True,5
90,1.0,1.1268929979094635,0.3713300288140293,67.04833293818527,True,5
91,1.0,1.9658195946273176,0.18262770627475172,90.7098440378821,True,5
92,1.0,1.924102588256634,0.2878506841824129,85.03974341392966,True,5
93,1.0,1.627040747713862,0.23981952282707297,85.26038618491634,True,5
94,1.0,1.472380151303706,0.3090578531127039,79.00964279917443,True,5
95,1.0,1.9659393792538469,0.26534503226176964,86.5028883870021,True,5
96,1.0,1.9098949600407447,0.1771447009780041,90.72489824392098,True,5
97,1.0,1.4618569617219486,0.10613532001614778,92.7396918580099,True,5
98,1.0,0.60941343675498,0.30401855150891594,50.112922824977154,True,5
99,1.0,2.31082391820453,0.31821405067796116,86.22941158904015,True,5
100,1.0,0.9130895771338684,0.1987529915148979,78.2329142186935,True,5
101,1.0,1.2394187986918694,0.23074666048082487,81.38267220697605,True,5
102,1.0,2.256751398385948,0.4614942477244632,79.55050573782613,True,5
103,1.0,1.6942463240763108,0.2972111913604362,82.45761627828979,True,5
104,1.0,3.085820277867652,0.3432983623591806,88.87497224574578,True,5
105,1.0,1.3469059582141625,0.12982196187010536,90.36146799422924,True,5
106,1.0,1.017981368197416,0.20619371081005008,79.7448443309757,True,5
107,1.0,2.4188283788940743,0.15637546284005688,93.53507407947833,True,5
108,1.0,1.3831828279835836,0.28553963219984535,79.35633479370854,True,5
109,1.0,0.564170923695219,0.14657955528733993,74.01859097465181,True,5
110,1.0,1.5887403296356226,0.26538557184971856,83.29584974338853,True,5
111,1.0,1.6612116888780253,0.45530600064089616,72.59193372589331,True,5
112,1.0,1.9320909890792373,0.1556459542969878,91.94417058116073,True,5
113,1.0,0.6468458584645594,0.1292579912250033,80.01718809302923,True,5
114,1.0,1.1497324654134713,0.4306394654630378,62.54437632948205,True,5
115,1.0,2.074777784872571,0.22434585193672962,89.18699373145118,True,5
116,1.0,0.5990274662876549,0.24534599276711194,59.04261380741162,True,5
117,1.0,3.198424835605007,0.5681231558122303,82.23740794256416,True,5
118,1.0,0.6767106231478409,0.19652030228092737,70.95947727748414,True,5
119,1.0,2.270697103396868,0.18089381618481895,92.03355586642492,True,5
120,1.0,0.9256812625108929,0.20080378459570244,78.30745930288941,True,5
121,1.0,0.46123011745702147,0.47534986286433445,-3.0613233769645776,False,5
122,1.0,1.4279220443011011,0.13260271210240163,90.71358883829654,True,5
123,1.0,0.4818139566956272,0.3742525733948269,22.32425644920644,True,5
124,1.0,1.2213648265257968,0.24508749428586374,79.93330993630941,True,5
125,1.0,2.051573804589561,0.3508265147094779,82.89963958768404,True,5
126,1.0,2.8470049438381357,0.17532039553010573,93.84193568368902,True,5
127,1.0,1.0434407689403422,0.24873344867490715,76.16218801499329,True,5
128,1.0,1.8541076560494414,0.5177245642875263,72.07688762848619,True,5
129,1.0,1.5675778265825075,0.4665137726308346,70.23983340923583,True,5
130,1.0,1.0324264088987885,0.18852403455099712,81.73971210673685,True,5
131,1.0,3.531159987477199,0.5983132463734641,83.0561841294276,True,5
132,1.0,0.7029265793497251,0.4610679116910098,34.40738688277486,True,5
133,1.0,1.4319844946861195,0.4198204969493431,70.68260874979903,True,5
134,1.0,1.235158814430201,0.35112363673331515,71.57259191035331,True,5
135,1.0,1.058843216136451,0.18560698603687986,82.4707772398892,True,5
136,1.0,1.40016829136479,0.5075747740921845,63.74901665588821,True,5
137,1.0,1.6929028465974199,0.2703895019259386,84.02805556920192,True,5
138,1.0,1.0747891383442025,0.2967652003446948,72.38851884920562,True,5
139,1.0,2.4903635258849754,0.26800797336671883,89.23819873761283,True,5
140,1.0,1.8151717742996192,0.24962032833912287,86.24811536442942,True,5
141,1.0,1.8197765660646266,0.14603716762153762,91.97499460401606,True,5
142,1.0,0.9798588391392057,0.20661938041934522,78.91335239667195,True,5
143,1.0,0.44038849262565893,0.33190265248974415,24.634122360715363,True,5
144,1.0,1.2200437319581283,0.3230476291595905,73.52163527440855,True,5
145,1.0,0.8282545096754171,0.18508821185980392,77.65322015181809,True,5
146,1.0,0.8089568101091583,0.3457917792607161,57.25460556861423,True,5
147,1.0,2.337437011520876,0.4223648971656736,81.9304265704744,True,5
148,1.0,2.1167402483806006,0.19411511782191487,90.82952582536183,True,5
149,1.0,1.1770671887045037,0.22293204086831617,81.06038100393587,True,5
150,1.0,1.2013122979071182,0.19393907913560035,83.85606478236559,True,5
1,0.0,1.9437504562306107,0.19521403410317356,89.95683661565593,True,10
2,0.0,1.9410847589147298,0.4264878659418944,78.02837490824739,True,10
3,0.0,2.748650032149147,0.37354015085662023,86.41005051616003,True,10
4,0.0,1.1589008554986968,0.17819916496625526,84.62343313314986,True,10
5,0.0,1.4176460064879433,0.14210191027329783,89.97620635737273,True,10
6,0.0,1.9259550727349046,0.793703847537932,58.78907775294818,True,10
7,0.0,1.7376375383487124,0.6318337433538581,63.63834635189261,True,10
8,0.0,0.9161712252318658,0.27224105635343326,70.28491521499879,True,10
9,0.0,2.385303886655961,0.0765007309053212,96.79283082825265,True,10
10,0.0,2.2618131399755828,0.2600349166530755,88.50325378090771,True,10
11,0.0,3.184320315150339,0.5885139380001867,81.5183813261449,True,10
12,0.0,2.1735553752736694,0.07000638161856383,96.77917653191838,True,10
13,0.0,3.8524796176046596,0.46360955011938704,87.96594411555527,True,10
14,0.0,1.4438026634318182,0.38562998178980495,73.29067250276506,True,10
15,0.0,3.17680831384397,1.2190344594072584,61.62706909022741,True,10
16,0.0,4.741910181691693,0.4613987021618009,90.26977136886227,True,10
17,0.0,1.1775146890504187,0.24870636733433316,78.87870362492912,True,10
18,0.0,2.5420878385806702,0.21246402219737948,91.64214473737441,True,10
19,0.0,1.3598074286902397,0.4470723226964803,67.1223797382032,True,10
20,0.0,0.6765489886045843,0.16632041925117613,75.41635239242316,True,10
