assembly_id,zero_final_quality,direct_final_quality,deterministic_final_quality,structured_final_quality,structured_regret_vs_direct,deterministic_regret_vs_direct,structured_closer_to_direct
100231,0.6205109245259289,0.1939797962828081,0.2437848316654515,0.3074090458676108,0.11342924958480272,0.049805035382643414,False
100232,0.5120908716685655,0.0948614498133676,0.1300953897432603,0.1103478429930849,0.015486393179717298,0.035233939929892696,True
100233,0.6254902443000674,0.3354813616460476,0.4532674608306457,0.6254902443000674,0.2900088826540198,0.11778609918459809,False
100234,1.2238784234686704,0.1315112180523776,0.1807299020477475,0.1730858074737222,0.04157458942134462,0.04921868399536991,True
100235,0.569263169667652,0.1457261284370131,0.1826382794988973,0.2753395175182047,0.12961338908119158,0.036912151061884196,False
100236,0.3556908911969575,0.1213664928043196,0.1614602457624875,0.1843324622032678,0.06296596939894819,0.04009375295816789,False
100237,1.037143127847947,0.1878648691374159,0.2505016645762566,0.2914945799620978,0.10362971082468192,0.06263679543884071,False
100238,0.4856883858438374,0.2293201295738515,0.3046131951986207,0.367930156890607,0.13861002731675548,0.07529306562476917,False
100239,0.6978176141858692,0.276099102540002,0.3687511862942382,0.3528052097917301,0.0767061072517281,0.09265208375423623,True
100240,0.7181537092868202,0.2457620687596405,0.3266782510014346,0.2672765741300036,0.02151450537036312,0.08091618224179412,True
100241,0.4370675183856338,0.143683111986063,0.1758847805409,0.2846166879495778,0.14093357596351477,0.032201668554837,False
100242,0.6378401107197189,0.3539400936980886,0.4701131626416635,0.4125283494477885,0.05858825574969989,0.11617306894357488,True
100243,0.8225737388557665,0.1222853258586714,0.1593077988264583,0.1649201111114389,0.042634785252767496,0.03702247296778689,False
100244,0.4726653722924196,0.0755832738848351,0.105034244056063,0.0772014095941071,0.001618135709271995,0.0294509701712279,True
100245,0.231141107568277,0.0874195554040639,0.1116872593009345,0.0882858856031452,0.0008663301990812916,0.024267703896870593,True
100246,0.8427356843886284,0.1441813104821467,0.1854964777244613,0.1863740241999791,0.0421927137178324,0.0413151672423146,False
100247,0.4603079812543005,0.2549527256750349,0.3446372880435689,0.2861214712748161,0.031168745599781167,0.089684562368534,True
100248,0.3790387418006399,0.2616172100279702,0.3505662175130788,0.2854795605225907,0.023862350494620488,0.08894900748510859,True
100249,0.4530217209024777,0.1602678138435157,0.2073829288329219,0.3630025579851562,0.20273474414164047,0.04711511498940618,False
100250,1.961414301805933,0.2536791956266462,0.3186087314859344,0.5511544978320586,0.2974753022054124,0.06492953585928818,False
100251,0.8348145058071869,0.1699256834558619,0.2075515370767128,0.3367388417273927,0.16681315827153081,0.03762585362085091,False
100252,1.7885822220214254,0.3330398401552803,0.4425446755728978,0.4153211925030895,0.0822813523478092,0.10950483541761746,True
100253,1.1657971941753564,0.2826835631091458,0.3669237527146449,0.4338979580657298,0.151214394956584,0.08424018960549912,False
100254,1.1069164992878413,0.2924270072337193,0.3864186720628429,0.3515560321273905,0.05912902489367122,0.09399166482912363,True
100255,0.8597375117339997,0.0784255635372138,0.0792615377331904,0.1574071378974433,0.07898157436022948,0.0008359741959765993,False
100256,0.8938242357992823,0.2017086994812498,0.2578239691700473,0.2543524307920216,0.05264373131077177,0.05611526968879749,True
100257,0.9617137309247092,0.400126380054986,0.5466919796095577,0.4235927898109077,0.02346640975592168,0.1465655995545717,True
100258,0.5385060783053432,0.2283473603177844,0.29289295799955,0.3400879360616866,0.11174057574390217,0.0645455976817656,False
100259,0.3856608550337177,0.1627565957563148,0.203686526759432,0.259156586866883,0.09639999111056818,0.040929931003117204,False
100260,0.5856949180299676,0.2266872281190627,0.2985257478251366,0.2954117414146279,0.0687245132955652,0.07183851970607388,True
100261,1.5071014563160867,0.240329229754301,0.3200008235395851,0.2894491104907092,0.04911988073640822,0.0796715937852841,True
100262,1.2241798877698296,0.095639874283694,0.1010454784080178,0.1189558337208277,0.0233159594371337,0.005405604124323796,False
100263,1.8837401871214232,0.2688705615421519,0.34832087360332,0.4165096714900571,0.1476391099479052,0.0794503120611681,False
100264,0.8874395476859037,0.101739550632706,0.1108417433495095,0.1975439855184404,0.09580443488573441,0.0091021927168035,False
100265,1.6521372770734757,0.1442294826678523,0.1881184905591937,0.1795364457195227,0.035306963051670415,0.0438890078913414,True
100266,1.5359362000631207,0.2837186021281783,0.3907194604542905,0.2965371710096458,0.012818568881467485,0.10700085832611222,True
100267,1.9996095412061223,0.2110787352164761,0.2808182975003611,0.3213219095810512,0.11024317436457512,0.06973956228388498,False
100268,1.8445211915727768,0.3199246330509221,0.4332281016865247,0.3575678344609222,0.037643201410000104,0.11330346863560259,True
100269,1.6570135932330805,0.1437160766857587,0.1900696804588822,0.1692904966362354,0.025574419950476712,0.0463536037731235,True
100270,2.1910593123806463,0.1135170101809669,0.1443256706943468,0.1569305142158673,0.043413504034900394,0.030808660513379896,False
100271,1.3241240828270953,0.1810824809715321,0.2326551477637033,0.2174310742326783,0.0363485932611462,0.05157266679217121,True
100272,2.16251573893139,0.2011721720181361,0.2106186454950017,0.2668854700466615,0.06571329802852544,0.009446473476865613,False
100273,1.9255870886339923,0.3484821156748153,0.4620597692744276,0.4876673192088066,0.13918520353399133,0.1135776535996123,False
100274,1.473148531656652,0.3029142775420374,0.3914262520612541,0.3964927607090664,0.09357848316702899,0.08851197451921666,False
100275,1.5713092109733189,0.2172688038477823,0.2619294037770183,0.3401325964203469,0.12286379257256458,0.04466059992923599,False
100276,2.0412021207812927,0.322543472072054,0.3941040130349482,0.4271849782767752,0.10464150620472118,0.07156054096289416,False
100277,2.5633648677779446,0.1904605392504002,0.2147903951394194,0.5800080753200176,0.38954753606961745,0.024329855889019175,False
100278,1.5846268817027482,0.2363137406870649,0.285308672541949,0.2958617557142373,0.059548015027172385,0.04899493185488413,False
100279,1.4646483606572716,0.3650322554198925,0.4716267859314035,0.4241115769665728,0.05907932154668033,0.10659453051151102,True
100280,2.029627559573857,0.2556447638197076,0.306762075268691,0.3382360356346784,0.08259127181497083,0.051117311448983405,False
100281,1.1045914749828636,0.180449686101296,0.2361281844446603,0.2726214179358843,0.0921717318345883,0.0556784983433643,False
100282,1.3523248207561862,0.1304561325571316,0.1463152758754843,0.2715505109934999,0.14109437843636832,0.015859143318352698,False
100283,1.17733339599474,0.1468311890289508,0.1919877421045546,0.182929559863398,0.036098370834447224,0.04515655307560382,True
100284,2.4055393907231943,0.121977167628066,0.1643969371293125,0.1724760554919291,0.0504988878638631,0.0424197695012465,False
100285,2.3436796655195096,0.1140001374965288,0.1302457080685481,0.145953106494951,0.03195296899842219,0.016245570572019294,False
100286,0.933801485586469,0.2839811797294014,0.3803921395815599,0.3493902892063734,0.06540910947697198,0.09641095985215847,True
100287,1.3312850861804637,0.1700247719276764,0.2063622940879304,0.2489979925543254,0.078973220626649,0.03633752216025399,False
100288,2.190383238066085,0.1333770986757897,0.1768138621210703,0.248446172668992,0.11506907399320229,0.04343676344528061,False
100289,1.777429651940285,0.2757212432001361,0.3475744756396741,0.4890572936621948,0.21333605046205872,0.071853232439538,False
100290,1.9574508884445845,0.166375900221419,0.2081063493930028,0.1956135812483964,0.029237681026977408,0.041730449171583806,True
100291,1.586974422891276,0.2734705814895233,0.3582164320415101,0.3399277850255848,0.0664572035360615,0.0847458505519868,True
100292,0.6981894505830023,0.2441656054363032,0.3207383704441944,0.4041151326546587,0.1599495272183555,0.0765727650078912,False
100293,1.31263522688464,0.0886533908280137,0.1071754637620864,0.1282002192290103,0.03954682840099659,0.01852207293407271,False
100294,1.0086006383875852,0.1485164816707127,0.1960035684080995,0.1623499997426453,0.013833518071932588,0.047487086737386774,True
100295,1.4760038158608846,0.2189881243519419,0.2710768338585537,0.2577103887904442,0.038722264438502324,0.05208870950661179,True
100296,1.5362411853460685,0.2656469410402021,0.3572031468500428,0.3522336765850523,0.08658673554485019,0.0915562058098407,True
100297,1.3452986078862137,0.2090673726744912,0.2625582179715756,0.2991636056624872,0.09009623298799599,0.053490845297084394,False
100298,2.207304784367974,0.2904143892636892,0.3807280595797534,0.3510816010432674,0.060667211779578234,0.09031367031606424,True
100299,1.265274842215106,0.1439280837291366,0.1820382782460037,0.1814638394178227,0.03753575568868611,0.03811019451686709,True
100300,1.030939297562922,0.183020038676746,0.2247390394032808,0.290403521002092,0.107383482325346,0.04171900072653481,False
