assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
59,COMPOSITE_Q_PLUS_GB,0.3406145545828476,0.33218163017775676,0.677552347829075,2.3630840140231868e-07,0.3769429028827762
60,COMPOSITE_Q,0.23909617905066693,0.20984533809593117,0.5037348994985649,1.0169368969137338e-07,0.25022077264211245
60,COMPOSITE_Q_PLUS_RF,0.23909614086076975,0.2098443067141841,0.5037362893831209,1.556147227743665e-08,0.2502195736313657
60,COMPOSITE_Q_PLUS_GB,0.23909621731933808,0.20983618656142822,0.5037473191582702,1.158627309094662e-07,0.2502113084460929
61,COMPOSITE_Q,0.18730542016200594,0.1739983880107169,0.38092271094052454,8.763540687573013e-08,0.20829064186011426
61,COMPOSITE_Q_PLUS_RF,0.1873059531489544,0.17399801760934347,0.3809248931655875,2.0460564953417304e-07,0.20829018534780258
61,COMPOSITE_Q_PLUS_GB,0.1873089094086608,0.17399854401194959,0.3809340647138707,1.22430741822388e-07,0.20829090061692138
62,COMPOSITE_Q,0.11610140783287431,0.08987373896920173,0.2603056859670207,3.309517854210853e-08,0.11047570423454021
62,COMPOSITE_Q_PLUS_RF,0.11610163001521714,0.08987244081878,0.26030860563939734,4.2096262586888145e-09,0.11047314814876076
62,COMPOSITE_Q_PLUS_GB,0.11610152732387265,0.08987378371528006,0.26030579878338433,2.679376084890883e-07,0.11047572192990777
63,COMPOSITE_Q,0.271555210274599,0.27692609090549747,0.5243891450970574,1.01499424531859e-07,0.31160609024005204
63,COMPOSITE_Q_PLUS_RF,0.27155504248986123,0.27693527169924337,0.5243773790622349,1.7594375878449142e-07,0.3116119447829013
63,COMPOSITE_Q_PLUS_GB,0.2715549104612265,0.27693970408841667,0.5243714719782313,2.797186084979586e-07,0.31161473725649563
64,COMPOSITE_Q,0.17760995440169552,0.16083798612728414,0.3675013852008975,1.0140103370859244e-07,0.19108112582930947
64,COMPOSITE_Q_PLUS_RF,0.177609905997475,0.16083709347732986,0.36750229075337043,6.625551385308626e-08,0.1910807085161075
64,COMPOSITE_Q_PLUS_GB,0.177609925844288,0.16083711960923472,0.367502370783534,2.14116961105848e-08,0.19108072302948553
65,COMPOSITE_Q,0.1999759895810451,0.16296917617825474,0.4392136206143589,1.989339027952397e-07,0.19321090863090165
65,COMPOSITE_Q_PLUS_RF,0.1999759379172576,0.16296911166361291,0.4392136486342186,6.84214017110385e-08,0.1932108930148764
65,COMPOSITE_Q_PLUS_GB,0.1999759819333684,0.1629684763890085,0.43921448879301583,5.6010124760419444e-08,0.19321075575723695
66,COMPOSITE_Q,0.15909985957363143,0.13336276695774185,0.34483949139352904,7.511238314661384e-08,0.15639159534535207
66,COMPOSITE_Q_PLUS_RF,0.15909994951469744,0.13336409173690006,0.3448380156553484,1.4621669319758723e-08,0.1563931291052212
66,COMPOSITE_Q_PLUS_GB,0.15909994445415793,0.13340633985242384,0.344778311902676,1.7892851494893947e-07,0.15644495249073478
67,COMPOSITE_Q,0.09369080013068899,0.07759261788670828,0.20420565155361708,7.101718500490684e-07,0.09151106247036388
