assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
25,COMPOSITE_Q,0.32466134497883387,0.32567636249837056,0.6324235258825013,5.68804407741208e-08,0.37231361400440066
25,COMPOSITE_Q_PLUS_RF,0.3246844227119369,0.32567940480216523,0.6324956191899878,1.1651488421304812e-07,0.37231880559825753
25,COMPOSITE_Q_PLUS_GB,0.32466380114722915,0.32567664604637936,0.6324308580446698,4.585649048816087e-07,0.37231412350442944
26,COMPOSITE_Q,0.2165388768535046,0.20736578319464347,0.4336534521785729,7.458516848579677e-08,0.24233083865989136
26,COMPOSITE_Q_PLUS_RF,0.21653957248849937,0.2073643723920924,0.4336580867190142,9.987368798647367e-08,0.24232804793060972
26,COMPOSITE_Q_PLUS_GB,0.21653890405978096,0.20736577860254624,0.43365352020076253,1.0610126971455358e-07,0.24233082588407429
27,COMPOSITE_Q,0.27129754582257715,0.2593039539396455,0.54537973408938,4.7038523465214865e-06,0.29891028258165525
27,COMPOSITE_Q_PLUS_RF,0.27129941946100056,0.2593045394118064,0.5453897697496702,3.354427535740001e-08,0.2989111664927498
27,COMPOSITE_Q_PLUS_GB,0.2712960120493828,0.2593039585664223,0.54537934620057,7.937056922813213e-08,0.2989099680811438
28,COMPOSITE_Q,0.42382710618316993,0.4619827362874256,0.7785930895564124,4.936366685831528e-07,0.5165421033901799
28,COMPOSITE_Q_PLUS_RF,0.4238294950768384,0.4619840355972202,0.778600271709352,9.400355495403634e-08,0.5165417468380027
28,COMPOSITE_Q_PLUS_GB,0.4238498166171587,0.46198160835146473,0.7786702574721359,1.3692259326347767e-08,0.516542527624007
29,COMPOSITE_Q,0.22013232313341807,0.22723924624137629,0.41998327676988234,9.356688590589357e-09,0.259655634230339
29,COMPOSITE_Q_PLUS_RF,0.22015877744618276,0.22724267848646185,0.4200661596457306,1.7050745759750185e-08,0.25966120891301314
29,COMPOSITE_Q_PLUS_GB,0.22013592727061815,0.22723962520930724,0.41999467375349353,1.3603254966909617e-08,0.25965633500801427
30,COMPOSITE_Q,0.2540727455853957,0.24107606305809312,0.5135120837391038,8.852246113910667e-08,0.2769627498949834
30,COMPOSITE_Q_PLUS_RF,0.25407369629889265,0.24107912235707327,0.5135100303757358,1.082313751399333e-06,0.2769662578492451
30,COMPOSITE_Q_PLUS_GB,0.25407427520634207,0.24108118665173575,0.5135096165271061,5.835935616982368e-07,0.27696859174620975
31,COMPOSITE_Q,0.20489060509903848,0.17642500317185103,0.43422888591643183,3.178891555544183e-08,0.21694428835878946
31,COMPOSITE_Q_PLUS_RF,0.2048913824852535,0.1763878880602623,0.43428686532383365,7.475738108553287e-07,0.21688732197881472
31,COMPOSITE_Q_PLUS_GB,0.2048932505362286,0.1763709196449402,0.4343198589363111,3.194645786797068e-08,0.216860073779158
32,COMPOSITE_Q,0.06718671116997835,0.04831664095576958,0.15546710304459066,8.263500994587503e-12,0.0605158796739123
32,COMPOSITE_Q_PLUS_RF,0.06718691390194215,0.04831636830517021,0.15546832689498857,4.909282408371851e-08,0.06051490614047287
32,COMPOSITE_Q_PLUS_GB,0.06718843320608418,0.04831533336907738,0.1554757425724294,7.312861421970851e-08,0.06051088485047873
33,COMPOSITE_Q,0.17018859475061046,0.16526965674501837,0.3383407426264295,1.0958376192582442e-07,0.19105442064047543
